lon,lat,campground_code,campground_name,type,phone_number,dates_open,comments,num_campsite,amenities,state,bearing_to_town,nearest_town,toilets,drinking_water,reservations,showers,pets,opening_week,closing_week,elevation_m,distance_to_town_km
-107.25,54,COWA,Cowan Dam  - Cowan Lake Provincial Park,PP,NA,NA,NA,NA,NR,SK,NW,Big River,NA,NA,FALSE,NA,NA,NA,NA,496,23.34
-105.791,51.063,CRAI,Craik and District Regional Park,CP,306-734-5102,NA,NA,49,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,568,NA
-102.676,50.608,CROO,Crooked Lake Provincial Park,PP,306-728-7480,NA,NA,72,NR,SK,SE,Killaly,NA,NA,FALSE,NA,NA,NA,NA,459,20.12
-107.606,51.707,CRYS,Crystal Beach Regional Park,CP,306-656-2134,NA,NA,20,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,NA
-106.821,51.261,DANI,Danielson  Provincial Park,PP,306-857-5500,NA,NA,92,RS,SK,W,Loreburn,NA,NA,TRUE,NA,NA,NA,NA,570,15.77
-108.243,52.751,DAVL,David Laird City Park,CP,306-445-3552,NA,NA,60,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,NA
-105.987,51.268,DAVI,Davidson City Park,CP,306-567-2908,NA,NA,38,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,614,NA
-102.078,54.659,DENA,Denare Beach  Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,SE,Denare Beach,NA,NA,FALSE,NA,NA,NA,NA,NA,0.16
-104.732,55.636,DEVI,Devils Lake Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-106.409,50.994,DOUG,Douglas Provincial Park,PP,306-854-6266,NA,NA,149,RS,SK,NW,Tugaske,NA,NA,TRUE,NA,NA,NA,NA,569,15.93
-102.949,53.836,DRAG,Dragline Channel Provincial Rec SIte,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-101.614,51.656,DUCK,Duck Mountain  Provincial Park,PP,306-542-5500,NA,NA,466,RS,SK,S,Arran,NA,NA,TRUE,NA,NA,NA,NA,607,26.39
-103.341,53.689,EBCA,E. B. Campbell Provincial Park,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-105.003,54.353,EAST,East Trout Lake Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,506,NA
-103.886,50.782,ECHO,Echo Valley Provincial Park,PP,306-332-3215,NA,NA,308,RS,SK,W,Fort Quappelle,NA,NA,TRUE,NA,NA,NA,NA,574,7.4
-108.76,50.968,ESTO,Eston Riverside Regional Park,CP,306-962-4899,early may-late sep,NA,90,WES DP FT DW SH,SK,NA,Eston,flush,TRUE,NA,TRUE,NA,18,39,579,NA
-105.301,51.233,ETTE,Etters Beach Provincial Park,PP,NA,NA,NA,NA,NR,SK,E,Stalwart,NA,NA,FALSE,NA,NA,NA,NA,491,9.82
-108.493,54.627,FLOT,Flotten Lake - Meadow Lake Provincial Park,PP,306-236-7680,NA,NA,NA,NR,SK,NW,Waterhen Lake,NA,NA,FALSE,NA,NA,NA,NA,544,13.04
-103.538,51.633,FOAM,Foam Lake City Park,CP,306-272-3359,early may-late sep,NA,30,E DP FT DW,SK,NA,Foam Lake,flush,TRUE,NA,NA,NA,18,39,549,NA
-103.964,57.733,GEIK,Geikie River Provincial Park,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-107.701,52.497,GLEN,Glenburn Regional Park,CP,306-389-4700,mid may-mid sep,NA,50,WE  DP FT DW SH,SK,NA,Maymont,flush,TRUE,NA,TRUE,NA,20,37,NA,NA
-102.675,51.505,GOOD,Good Spirit lake  Provincial Park,PP,306-792-4750,NA,NA,215,RS,SK,NE,Theodore,NA,NA,TRUE,NA,NA,NA,NA,491,19.31
-102.522,54.857,GRAN,Granite Lake Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-102.686,52.847,GREB,Greenbush River  Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,W,Hudson Bay,NA,NA,FALSE,NA,NA,NA,NA,NA,20.12
-103.524,52.496,GREE,Greenwater Lake  Provincial Park,PP,306-278-3516,NA,NA,186,RS,SK,SW,Chelan,NA,NA,TRUE,NA,NA,NA,NA,546,15.77
-108.694,54.446,GREI,Greig Lake  - Meadow Lake Provincial Park,PP,306-236-7680,NA,NA,NA,NR,SK,E,Goodsoil,NA,NA,FALSE,NA,NA,NA,NA,488,35.08
-102.94,50.413,GREN,Grenfell Regional Park,CP,306-697-3055,NA,NA,50,WES DP 30ft FT DW,SK,NA,Grenfell,flush,TRUE,NA,NA,NA,NA,NA,610,NA
-102.865,54.677,HANS,Hanson Lake Provincial Rec Site,PP,800-772-4064,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-103.805,58.097,HIDD,Hidden Bay  - Wollaston Lake Provincial Park,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-109.795,54.485,HIRT,Hirtz Lake  - Meadow Lake Provincial Park,PP,306-236-7680,NA,NA,NA,NR,SK,N,Pierceland,NA,NA,FALSE,NA,NA,NA,NA,540,15.77
-109.65,54.484,HOWE,Howe Bay- Meadow Lake Provincial Park,PP,306-236-7680,NA,NA,NA,NR,SK,NE,Pierceland,NA,NA,FALSE,NA,NA,NA,NA,530,17.7
-102.373,52.826,HUDS,Hudson Bay Regional Park,CP,306-865-4144,early may-mid oct,NA,40,E DP FT DW SH,SK,NA,Hudson Bay,flush,TRUE,NA,TRUE,NA,18,42,NA,NA
-104.66,54,ISPU,Ispuchaw and Zeden Lake  - Narrow Hills Provincial Park,PP,306-426-2622,NA,NA,NA,NR,SK,NE,Candle Lake,NA,NA,FALSE,NA,NA,NA,NA,526,47.48
-102.829,54.889,JANL,Jan Lake  Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-108.803,54.41,KIMB,Kimball Lake - Meadow Lake Provincial Park,PP,306-236-7680,NA,NA,NA,NR,SK,NW,Dorintosh,NA,NA,FALSE,NA,NA,NA,NA,480,12.87
-109.14,51.459,KIND,Kindersley Regional Park,CP,306-463-2788,NA,NA,NA,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,681,NA
-104.192,52.576,KIPA,Kipabiskau Regional Park,CP,306-873-4335,early may-late sep,NA,50,WES DP 30ft FT DW SH,SK,NA,Pleasantdale,flush,TRUE,NA,TRUE,NA,18,39,518,NA
-107.512,55.171,LACL,Lac la Plonge Provincial Park,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-107.893,50.003,LACP,Lac Pelletier Regional Park,CP,306-627-3595,mid may-mid sep,NA,180,E DP FT DW SH,SK,NA,SwiftCurrent,flush,TRUE,NA,TRUE,NA,20,37,849,NA
-105.208,51.354,LAST,Last Mountain Regional Park,CP,306-484-4483,NA,NA,148,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,489,NA
-102.648,54.844,LEAF,Leaf Rapids  Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-109.128,51.022,LEMS,Lemsford Ferry Regional Park,CP,306-623-4638,NA,Take ferry if coming from the north,60,E FT DW,SK,NA,Lemsford,flush,TRUE,NA,NA,NA,NA,NA,549,NA
-104.662,54.301,LITB,Little Bear Lake  Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,625,NA
-109.566,53.856,LITF,Little Fishing Lake  - Bronson Rec Site,PP,NA,NA,NA,NA,NR,SK,S,Whelan,NA,NA,FALSE,NA,NA,NA,NA,613,20.76
-108.259,53.356,LITT,Little Loon Regional Park,CP,306-342-2176,early may-late sep,NA,50,E DP FT DW SH,SK,NA,Parkdale,flush,TRUE,NA,TRUE,NA,18,39,701,NA
-104.621,54.029,LOWN,Lower Fishing Lake  - Narrow Hills Provincial Park,PP,306-426-2622,NA,NA,NA,NR,SK,NE,Candle Lake,NA,NA,FALSE,NA,NA,NA,NA,488,51.5
-109.937,52.326,MACK,Macklin Lake Regional Park,CP,NA,early may-mid oct,NA,120,WES DP FT DW,SK,NA,Macklin,flush,TRUE,NA,NA,NA,18,42,671,NA
-105.984,54.212,MACL,MacLennan River Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,522,NA
-109.189,54.032,MAKW,Makwa Lake Provincial Park,PP,306-837-2410,NA,NA,NA,RS,SK,W,Loon Lake,NA,NA,TRUE,NA,NA,NA,NA,521,2.09
-105.451,51.717,MANI,Manitou  Regional Park,CP,NA,early may-mid oct,NA,210,WS DP FT DW SH,SK,NA,Manitou Beach,flush,TRUE,NA,TRUE,NA,18,42,549,NA
-109.526,49.975,MAPL,Maple Creek Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NW,Maple Creek,NA,NA,FALSE,NA,NA,NA,NA,NA,8.21
-106.996,53.01,MART,Martins Lake Regional Park,CP,306-466-4438,NA,NA,62,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,NA
-108.924,54.416,MATH,Matheson Lake - Meadow Lake Provincial Park,PP,306-236-7680,NA,NA,NA,NR,SK,E,Goodsoil,NA,NA,FALSE,NA,NA,NA,NA,477,19.96
-104.58,52.856,MELF,Melfort  Regional Park,CP,306-752-5560,mid may-mid sep,NA,40,E DP FT DW,SK,NA,Melfort,flush,TRUE,NA,NA,NA,20,37,NA,NA
-107.054,53.3,MEMO,Memorial Lake Regional Park,CP,306-427-2281,mid apr-mid oct,NA,150,WE DP FT DW SH,SK,NA,ShellLake,flush,TRUE,NA,TRUE,NA,15,42,579,NA
-107.233,54.688,MICH,Michel Point  - Dore Lake Provincial Park,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,475,NA
-109.652,54.017,MINI,Ministikwan Lake  Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,570,NA
-105.159,53.777,MINO,Minowukaw Beach  - Candle Lake Provincial Park,PP,306-929-8400,NA,NA,NA,NR,SK,NE,Candle Lake,NA,NA,FALSE,NA,NA,NA,NA,496,6.6
-104.778,55.593,MISN,Missinipe  - Lac La Ronge Provincial Park,PP,NA,NA,NA,NA,NR,SK,S,Missinipe,NA,NA,FALSE,NA,NA,NA,NA,NA,1.13
-109.057,54.457,MIST,Mistohay Lake - Meadow Lake Provincial Park,PP,306-236-7680,NA,NA,NA,NR,SK,NE,Goodsoil,NA,NA,FALSE,NA,NA,NA,NA,532,12.87
-102.327,49.829,MOOM,Moose Mountain Provincial Park,PP,306-577-2600,NA,NA,359,NR,SK,W,Kenosee Lake,NA,NA,FALSE,NA,NA,NA,NA,752,3.06
-101.721,50.078,MOOS,Moosomin Regional Park,CP,306-435-3531,mid may-mid sep,NA,90,E DP FT DW SH,SK,NA,Moosomin,flush,TRUE,NA,TRUE,NA,20,37,579,NA
-109.378,54.472,MURR,Murray Doell  - Meadow Lake Provincial Park,PP,306-236-7680,NA,NA,NA,NR,SK,NE,Pierceland,NA,NA,FALSE,NA,NA,NA,NA,505,29.61
-105.929,53.606,MURP,Murray Point  - Emma Lake Provincial Rec Site,PP,306-982-2002,NA,NA,169,NR,SK,NW,Christopher Lake,NA,NA,FALSE,NA,NA,NA,NA,532,8.37
-106.056,53.84,NAME,Namekus Lake  - Prince Albert National Park,CNP,306-663-4522,NA,NA,20,NR,SK,S,Waskesiu Lake,NA,NA,FALSE,NA,NA,NA,NA,529,9.33
-106.295,53.979,NARR,Narrows  - Prince Albert National Park,CNP,306-663-4522,NA,NA,85,NR,SK,NW,Waskesiu Lake,NA,NA,FALSE,NA,NA,NA,NA,543,15.29
-105.366,55.268,NEME,Nemeiben Lake  - Lac La Ronge Provincial Park,PP,306-425-4234,NA,NA,236,RS,SK,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-106.773,53.929,NESS,Nesslin Lake  - Prince Albert National Park,CNP,306-663-4522,NA,NA,NA,NR,SK,NE,Big River,NA,NA,FALSE,NA,NA,NA,NA,535,19.96
-103.779,49.594,NICK,Nickle Lake Regional Park,CP,306-842-7522,mid may-mid sep,NA,190,WES DP FT DW SH,SK,NA,Weyburn,flush,TRUE,NA,TRUE,NA,20,37,579,NA
-103.999,53.395,NIPA,Nipawin Regional Park,CP,306-862-3237,early may-mid oct,NA,140,WES DP FT DW SH,SK,NA,Nipawin,flush,TRUE,NA,TRUE,NA,18,42,NA,NA
-107.494,49.751,NIPA,Nipawin Regional Park,CP,NA,mid may-late sep,NA,30,WES DP FT DW SH,SK,NA,Ponteix,flush,TRUE,NA,TRUE,NA,20,39,NA,NA
-105.757,53.225,NISB,Nisbet Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,S,Spruce Home,NA,NA,FALSE,NA,NA,NA,NA,NA,18.02
-105.008,51.513,NOKO,Nokomis  City Park,CP,306-528-2010,NA,NA,20,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,NA
-105.919,53.72,NORT,North  - Anglin Lake Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,SE,Waskesiu Lake,NA,NA,FALSE,NA,NA,NA,NA,520,24.94
-103.297,56.339,NORV,Norvil Olson- Reindeer Lake Provincial Park,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-107.495,49.752,NOTU,Notukeu Regional Park,CP,306-625-3587,NA,NA,30,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-105.251,55.116,NUTP,Nut Point  - Lac La Ronge Provincial Park,PP,306-425-4234,NA,NA,87,NR,SK,E,La Ronge,NA,NA,FALSE,NA,NA,NA,NA,NA,2.41
-104.913,49.569,OGEM,Ogema Regional Park,CP,306-459-2709,mid may-mid sep,NA,40,E FT DW,SK,NA,Ogema,flush,TRUE,NA,NA,NA,20,37,NA,NA
-103.81,49.164,OUNG,Oungre Memorial Park,CP,306-456-2531,NA,NA,80,E DP FT DW SH,SK,NA,Oungre,flush,TRUE,NA,TRUE,NA,NA,NA,610,NA
-107.068,51.482,OUTL,Outlook and District Regional Park,CP,306-867-8846,NA,NA,50,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,NA
-106.947,50.886,PALL,Palliser Regional Park,CP,306-353-4604,early may-mid oct,NA,300,WES DP FT DW SH,SK,NA,Riverhurst,flush,TRUE,NA,TRUE,NA,18,42,579,NA
-102.188,52.374,PARR,Parr Hill Lake Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NE,Endeavour,NA,NA,FALSE,NA,NA,NA,NA,490,40.07
-103.581,53.188,PASQ,Pasquia Regional Park,CP,306-768-3239,NA,NA,85,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-109.585,54.023,PECK,Peck Lake  - Bronson Forest Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,572,NA
-103.695,53.556,PEMM,Pemmican Point Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,E,Love,NA,NA,FALSE,NA,NA,NA,NA,NA,32.19
-106.817,51.889,PIKE,Pike Lake Provincial Park,PP,306-933-6966,NA,NA,206,RS,SK,S,Pike Lake Provincial Park,NA,NA,TRUE,NA,NA,NA,NA,489,1.13
-104.91,54.156,PIPR,Piprell Lake  Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,608,NA
-109.926,49.601,CYPR,Ranger Station - Cypress Hills Interprov. Park,PP,NA,NA,NA,NA,RS,SK,S,Maple Creek,NA,NA,TRUE,NA,NA,NA,NA,NA,27.68
-107.217,52.713,REDB,Redberry Lake Regional Park,CP,306-549-4612,mid may-late sep,NA,80,E DP FT DW SH,SK,NA,Hafford,flush,TRUE,NA,TRUE,NA,20,39,518,NA
-102.359,53.539,RICE,Rice River Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,E,Pakwaw Lake,NA,NA,FALSE,NA,NA,NA,NA,NA,18.99
-102.751,49.074,ROCH,Roche Percee  Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,SE,Bienfait,NA,NA,FALSE,NA,NA,NA,NA,531,8.69
-105.851,49.196,ROCK,Rockin Beach Regional Park,CP,306-476-2388,NA,NA,NA,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,810,NA
-105.174,50.993,ROWA,Rowans Ravine  Provincial Park,PP,306-725-5200,NA,NA,298,NR,SK,N,Dilke,NA,NA,FALSE,NA,NA,NA,NA,496,15.29
-102.35,52.96,RUBY,Ruby Lake Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,N,Hudson Bay,NA,NA,FALSE,NA,NA,NA,NA,NA,11.75
-102.157,54.442,SANA,Sand Beach  - Amisk Lake Provincial Park,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-106.069,53.638,SANL,Sandy (Halkett) Lake  - Prince Albert National Park,CNP,306-663-4522,NA,NA,30,NR,SK,S,Waskesiu Lake,NA,NA,FALSE,NA,NA,NA,NA,539,31.7
-105.336,53.801,SANB,Sandy Bay  - Candle Lake Provincial Park,PP,306-929-8400,NA,NA,NA,NR,SK,NW,Candle Lake,NA,NA,FALSE,NA,NA,NA,NA,500,7.89
-109.74,54.486,SAND,Sandy Beach- Meadow Lake Provincial Park,PP,306-236-7680,NA,NA,NA,NR,SK,N,Pierceland,NA,NA,FALSE,NA,NA,NA,NA,500,16.09
-108.081,50.679,SASK,Saskatchewan Landing Provincial Park,PP,306-375-5527,NA,NA,279,RS,SK,NE,Pennant Station,NA,NA,TRUE,NA,NA,NA,NA,551,19.31
-102.078,54.692,SAWM,Sawmill Bay  - Amisk Lake Provincial Park,PP,NA,NA,NA,NA,NR,SK,N,Denare Beach,NA,NA,FALSE,NA,NA,NA,NA,NA,3.54
-106.46,50.057,SHAM,Shamrock Regional Park,CP,306-394-4269,NA,NA,100,E DP FT DW SH,SK,NA,Shamrock,flush,TRUE,NA,TRUE,NA,NA,NA,671,NA
-106.002,53.672,SPRU,Spruce River  - Anglin Lake Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NW,Christopher Lake,NA,NA,FALSE,NA,NA,NA,NA,518,16.74
-101.812,54.28,STUR,Sturgeon Weir Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-109.777,52.801,SUFF,Suffern Lake Regional Park,CP,306-826-5410,early apr-late oct,NA,30,E DP FT DW SH,SK,NA,Senlac,flush,TRUE,NA,TRUE,NA,14,43,640,NA
-108.671,56.042,TAYL,Taylor Lake  - Buffalo Narrows Provincial Park,PP,306-235-1740,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-106.568,49.771,THOM,Thomson Lake Regional Park,CP,306-472-3752,early may-late sep,NA,190,WES DP FT DW SH,SK,NA,Lafleche,flush,TRUE,NA,TRUE,NA,18,39,NA,NA
-109.027,52.745,TOMA,Tomahawk City Park,CP,306-398-2345,NA,NA,19,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,NA
-101.728,52.483,TOWN,Townsend Lake  - Woody River Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NE,Danbury,NA,NA,FALSE,NA,NA,NA,NA,692,58.9
-106.015,53.787,TRAP,Trappers Lake  - Prince Albert National Park,CNP,NA,NA,NA,NA,NR,SK,S,Waskesiu Lake,NA,NA,FALSE,NA,NA,NA,NA,527,15.77
-102.14,54.861,TYRR,Tyrrell Lake Provincial Park,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-109.203,52.436,UNIT,Unity and District Regional Park,CP,306-228-2621,NA,NA,15,NA,SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,NA
-106.305,52.68,VALL,Valley Regional Park,CP,306-232-5000,mid apr-late sep,NA,60,E DP FT DW SH,SK,NA,Rosthern,flush,TRUE,NA,TRUE,NA,15,39,518,NA
-108.91,54.41,VIVI,Vivian Lake - Meadow Lake Provincial Park,PP,306-236-7680,NA,NA,NA,NR,SK,W,Dorintosh,NA,NA,FALSE,NA,NA,NA,NA,482,19.31
-105.184,55.267,WADB,Waden Bay - Lac La Ronge Provincial Park,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
-105.184,55.267,WADI,Wadin Bay  - Lac La Ronge Provincial Park,PP,306-425-4234,NA,NA,236,RS,SK,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-105.605,52.664,WAKA,Wakaw Lake Regional Park,CP,306-233-5744,early may-late sep,NA,240,WES DP 35ft FT DW SH,SK,NA,Wakaw,flush,TRUE,NA,TRUE,NA,18,39,518,NA
-105.185,52.27,WALD,Waldsea Lake Regional Park,CP,306-682-3528,mid may-late sep,NA,20,WES DP FT DW SH,SK,NA,Humboldt,flush,TRUE,NA,TRUE,NA,20,39,549,NA
-104.467,53.259,WAPI,Wapiti Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,W,Codette,NA,NA,FALSE,NA,NA,NA,NA,NA,29.29
-108.468,54.513,WATE,Waterhen Lake- Meadow Lake Provincial Park,PP,306-236-7680,NA,NA,NA,NR,SK,W,Waterhen Lake,NA,NA,FALSE,NA,NA,NA,NA,479,3.54
-105.981,54.456,WEYA,Weyakwin Lake Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,W,Weyakwin,NA,NA,FALSE,NA,NA,NA,NA,599,12.07
-103.853,49.656,WEYB,Weyburn River Park,CP,NA,NA,NA,40,WE DP FT DW,SK,NA,Weyburn,flush,TRUE,NA,NA,NA,NA,NA,579,NA
-102.895,51.494,WHIT,White Sand Regional Park,CP,306-647-2191,early may-mid sep,NA,40,WES DP FT DW SH,SK,NA,Theodore,flush,TRUE,NA,TRUE,NA,18,37,488,NA
-105.09,54.021,WHIT,Whiteswan Lake Provincial Rec Site,PP,NA,NA,NA,NA,NR,SK,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,643,NA
-108.699,52.405,WILK,Wilkie Regional Park,CP,306-843-2342,early may-late aug,NA,40,E DP FT DW SH,SK,NA,Wilkie,flush,TRUE,NA,TRUE,NA,18,34,671,NA
-106.376,49.318,WOOD,Wood Mountain Regional Park,CP,306-266-4249,mid may-mid sep,NA,120,WES DP FT DW SH,SK,NA,OldPost,flush,TRUE,NA,TRUE,NA,20,37,NA,NA
-102.98,49.118,WOOD,Woodlawn Regional Park,CP,306-634-2324,early may-late sep,NA,100,WES DP FT DW SH,SK,NA,Estevan,flush,TRUE,NA,TRUE,NA,18,39,549,NA
-104.203,51.745,WYNA,Wynard Regional Park,CP,306-554-3661,mid may-mid oct,NA,20,E DP FT DW SH,SK,NA,Wynyard,flush,TRUE,NA,TRUE,NA,20,42,579,NA
-102.485,51.165,YORK,York Lake Regional Park,CP,306-782-7080,early may-late sep,NA,30,E DP 30ft FT DW SH,SK,NA,Orkney,flush,TRUE,NA,TRUE,NA,18,39,518,NA
-102.484,51.223,YORK,Yorkton City Campground,CP,NA,mid apr-late sep,NA,60,WE DP 60ft FT DW SH,SK,NA,Yorkton,flush,TRUE,NA,TRUE,NA,15,39,NA,NA
-136.994,61.197,AISH,Aishihik Lake Government Campground,PP,867-667-5648,NA,5 pull thru sites- boil water,16,NH ND PT NS NR,YT,NE,Haines Junction,pit,NA,FALSE,FALSE,NA,NA,NA,NA,56.49
-129.08,60.028,BABY,Baby Nugget RV Park,NA,867-536-2307,NA,Privately owned - location not verified - call ahead,NA,DP,YT,W,Watson Lake,NA,NA,NA,NA,NA,NA,NA,735,20.92
-129.706,60.159,BIGC,Big Creek Govt Camp,PP,867-667-5648,NA,7 pull thru sites- boil water,15,NH ND PT NS NR,YT,NA,NA,pit,NA,FALSE,FALSE,NA,NA,NA,783,NA
-139.403,64.041,BONA,Bonanza Gold/Goggieville,NA,888-993-6789,NA,Privately owned - location not verified - call ahead,NA,DP,YT,SE,Dawson City,NA,NA,NA,NA,NA,NA,NA,NA,2.57
-138.997,61.357,BURW,Burwash Landing Resort & RV Park,NA,867-841-4441,NA,Privately owned,NA,DP,YT,NW,Burwash Landing,NA,NA,NA,NA,NA,NA,NA,NA,0.32
-128.655,60.051,CAMP,Campground Services Ltd,NA,867-536-7448,NA,Privately owned - location not verified - call ahead,NA,DP,YT,SE,Watson Lake,NA,NA,NA,NA,NA,NA,NA,692,3.38
-136.284,62.086,CARM,Carmacks Hotel & RV Park,NA,867-863-5221,NA,Privately owned - location not verified - call ahead,NA,DP,YT,SE,Carmacks,NA,NA,NA,NA,NA,NA,NA,NA,0.32
-136.271,62.108,COAL,Coal Mine Campground,NA,867-863-6363,NA,Privately owned - location not verified - call ahead,NA,DP,YT,N,Carnacks,NA,NA,NA,NA,NA,NA,NA,NA,2.41
-138.554,61.152,CONG,Congdon Creek Govt Camp,PP,867-667-5648,NA,26 pull thru sites- boil water,81,NH ND PT NS NR,YT,SE,Destruction Bay,pit,NA,FALSE,FALSE,NA,NA,NA,NA,17.38
-130.913,60.08,CONT,Continental Divide Lodge,NA,867-851-6451,NA,Privately owned - location not verified - call ahead,NA,NA,YT,NA,NA,NA,NA,NA,NA,NA,NA,NA,983,NA
-138.534,61.089,COTT,Cottonwood RV Park,NA,867-841-4066,NA,Privately owned,NA,DP,YT,SE,Destruction Bay,NA,NA,NA,NA,NA,NA,NA,NA,23.17
-139.407,64.042,DAWS,Dawson City RV Park,NA,867-993-5142,NA,Privately owned - location not verified - call ahead,NA,DP,YT,SE,Dawson City,NA,NA,NA,NA,NA,NA,NA,NA,2.41
-132.562,60.111,DAWS,Dawson Peaks Resort & RV Park,NA,866-402-2244,NA,Privately owned - location not verified - call ahead,NA,DP,YT,SE,Teslin,NA,NA,NA,NA,NA,NA,NA,725,16.74
-138.808,61.253,DEST,Destruction Bay Lodge & RV Park,NA,867-841-5332,NA,Privately owned - location not verified - call ahead,NA,DP,YT,W,Destruction Bay,NA,NA,NA,NA,NA,NA,NA,NA,0.32
-137.044,60.398,DEZA,Dezadeash Lake Govt Camp,PP,867-667-5648,NA,0 pull thru sites- boil water,20,NH ND PT NS NR,YT,SE,Haines Junction,pit,NA,FALSE,FALSE,NA,NA,NA,NA,47.15
-128.706,60.063,DOWN,Downtown RV Park,NA,867-536-2646,NA,Privately owned - location not verified - call ahead,NA,DP,YT,E,Watson Lake,NA,NA,NA,NA,NA,NA,NA,697,0.32
-134.381,62.199,DRUR,Drury Lake Govt Camp,PP,867-667-5648,NA,5 pull thru sites - boil water,10,NH ND PT NS NR,YT,W,Faro,pit,NA,FALSE,FALSE,NA,NA,NA,NA,53.43
-138.271,65.353,ENGI,Engineer Creek Govt Camp,PP,867-667-5648,NA,0 pull thru sites- boil water,15,NH ND PT NS NR,YT,NA,NA,pit,NA,FALSE,FALSE,NA,NA,NA,NA,NA
