lon,lat,campground_code,campground_name,type,phone_number,dates_open,comments,num_campsite,amenities,state,bearing_to_town,nearest_town,toilets,drinking_water,reservations,showers,elevation_m,distance_to_town_km,station_code,station_elevation,station_dist_km
-122.662,50.564,BIRK,Birkenhead Lake Provincial Park,PP,604-986-9371,NA,NA,79,RS,BC,W,Darcy,NA,NA,TRUE,NA,655,13.04,CA001086082,204,29.8
-118.602,50.272,CHEV,Cherryville,SF,NA,NA,2wd OK - RVs can access,5,NH ND PT NW NS NR N$,BC,NE,Cherryville,pit,FALSE,FALSE,FALSE,518,3.54,CA001128584,1586,33.6
-106.872,42.468,DIAB,Diabase - Pathfinder Lake,CP,307-235-9311,NA,NA,10,NH ND VT NW NS L$,WY,SW,Alcova,vault,FALSE,NA,FALSE,1790,15.77,USC00487105,1804,1.63
-106.514,41.373,LINC,Lincoln Park,NF,307-326-5258/307-745-2300,mid jun-mid oct,NA,12,NH ND 40ft VT DW NS NR L$,WY,E,Saratoga,vault,TRUE,FALSE,FALSE,2452,26.07,USS0006H19S,2572,4.92
-106.865,42.469,SAGE,Sage - Pathfinder Lake,CP,307-235-9311,NA,NA,12,NH DP VT NW NS L$,WY,SW,Alcova,vault,FALSE,NA,FALSE,1794,15.29,USC00487105,1804,1.05
-106.5,41.345,SOUB,South Brush Creek,NF,307-326-5258/307-745-2300,NA,NA,20,NH ND 32ft VT DW NS NR L$,WY,SE,Saratoga,vault,TRUE,FALSE,FALSE,2521,28.32,USS0006H19S,2572,1.67
-106.238,39.851,MCDO,Mcdonald Flats,NF,970-468-5400/970-945-2521,mid may-mid sep,NA,13,NH ND 20ft VT DW NS NR L$,CO,NW,Silverthorne,vault,TRUE,FALSE,FALSE,2429,28.49,USS0006K29S,3206,15.61
-106.492,41.326,RYAN,Ryan Park,NF,307-326-5258/307-745-2300,early jun-late sep,NA,49,NH ND 30ft VT DW NS RS L$,WY,SE,Saratoga,vault,TRUE,TRUE,FALSE,2534,29.77,USS0006H19S,2572,0.8
-106.86,42.469,WEIS,Weiss - Pathfinder Lake,CP,307-235-9311,NA,NA,15,NH DP VT NW NS L$,WY,SW,Alcova,vault,FALSE,NA,FALSE,1789,14.97,USC00487105,1804,0.66
-106.232,39.843,PRAI,Prairie Point,NF,970-468-5400/970-945-2521,mid may-mid sep,NA,33,NH ND 20ft VT DW NS NR L$,CO,NW,Dillon,vault,TRUE,FALSE,FALSE,2443,28.65,USS0006K14S,2865,14.98
-106.231,39.838,DAVI,Davis Springs,NF,970-468-5400/970-945-2521,NA,NA,7,NH ND 20ft VT NW NS NR,CO,NW,Silverthorne,vault,FALSE,FALSE,FALSE,2438,26.88,USS0006K14S,2865,14.44
-106.431,41.126,PICK,Pickaroon,NF,307-745-2300/307-745-2300,NA,NA,8,NH ND 16ft VT NW NS NR N$,WY,W,Laramie,vault,FALSE,FALSE,FALSE,2382,73.22,USS0006H24S,2918,21.09
-106.412,41.048,SIXM,Six Mile,NF,307-326-5258/307-745-2300,mid may-mid oct,NA,9,NH ND 40ft VT DW NS NR L$,WY,SE,Encampment,vault,TRUE,FALSE,FALSE,2406,36.37,USS0006H26S,2993,25.09
-106.624,35.86,REDO,Redondo,NF,505-829-3535/505-438-7840,mid may-mid sep,NA,59,NH ND VT DW NS RS L$,NM,NE,Jemez Springs,vault,TRUE,TRUE,FALSE,2485,11.91,USW00003062,2657,9.27
-106.427,41.131,PIKE,Pike Pole,NF,307-745-2300/307-745-2300,NA,no services,6,NH ND 25ft VT NW NS NR N$,WY,W,Laramie,vault,FALSE,FALSE,FALSE,2357,72.74,USS0006H24S,2918,20.49
-120.658,50.526,PASK,Paska Lake,SF,NA,NA,2wd OK-RVs can access,50,NH ND PT NW NS NR L$,BC,E,Logan Lake,pit,FALSE,FALSE,FALSE,1463,11.75,CA001163780,345,24.32
-120.521,50.517,LODG,Lodgepole Lake,SF,NA,NA,2wd OK,10,NH ND PT NW NS NR N$,BC,E,Logan Lake,pit,FALSE,FALSE,FALSE,1402,20.92,CA001163780,345,20.97
-120.144,50.488,ROCH,Roche Lake Provincial Park,PP,250-828-9533,NA,NA,75,NR,BC,SE,Knutsford,NA,NA,FALSE,NA,1166,19.47,CA00116C8P0,640,13.08
-115.625,49.622,FORT,Fort Steele Provincial Historical Park,PP,NA,NA,NA,NA,NR,BC,NA,NA,NA,NA,FALSE,NA,NA,NA,CA001152105,940,11.45
-108.266,44.962,HORS,Horseshoe Bend - Bighorn Canyon National Rec Area,NP,406-666-2412,NA,NA,48,WE DP FT DW NR,MT,NA,NA,flush,TRUE,FALSE,NA,1123,NA,USC00485770,1170,17.62
-108.266,44.962,HORB,Horseshoe Bend - Bighorn Canyon National Rec Area,NP,307-548-2251,NA,NA,55,WE DP NR,WY,NE,Lovell,NA,NA,FALSE,NA,1122,16.9,USC00485770,1170,17.62
-106.217,40.009,WILF,Williams Fork Reservoir - SWA,SFW,NA,NA,Fish/Wildlife sites may have few facilitiies,24,VT DW NR,CO,SW,Parshall,vault,TRUE,FALSE,NA,2397,6.44,USC00059096,2322,3.36
-106.608,35.825,JEME,Jemez Falls,NF,505-829-3535/505-438-7840,NA,NA,52,NH ND VT DW NS NR L$,NM,NE,Jemez Springs,vault,TRUE,FALSE,FALSE,2439,9.82,USW00003062,2657,8.65
-106.142,38.869,RAIL,Railroad Bridge - Arkansas Headwaters State Rec Area,SP,719-539-7289,early apr-late dec,call for RV route,NA,NH ND NS RS,CO,N,Buena Vista,NA,NA,TRUE,FALSE,2450,3.06,USC00051071,2422,5.08
-122.105,50.613,CINN,Cinnamon,SF,NA,NA,2wd OK-RVs can access,10,NH ND PT NW NS NR N$,BC,E,Darcy,pit,FALSE,FALSE,FALSE,640,27.2,CA001086082,204,56.6
-117.655,50.155,SUMM,Summit Lake Provincial Park,PP,NA,NA,NA,35,NR,BC,NW,New Denver,NA,NA,FALSE,NA,773,27.2,CA001145297,512,16.96
-106.136,39.078,WESP,Weston Pass,NF,719-836-2031/719-545-8737,mid may-mid sep,NA,14,NH ND 25ft VT DW NS NR,CO,SW,Fairplay,vault,TRUE,FALSE,FALSE,3140,19.96,USS0006K43S,3158,7.2
-106.626,35.704,PALI,Paliza,NF,505-829-3535/505-438-7840,mid may-late aug,NA,30,NH ND VT NW NS RS L$,NM,NE,San Ysidra,vault,FALSE,TRUE,FALSE,2087,20.44,USW00003062,2657,19.56
-113.91,49.048,TOWN,Townsite - Waterton Lakes National Park,CNP,NA,NA,NA,238,WE RS,AB,S,Waterton Park,NA,NA,TRUE,NA,1286,4.02,CA003056214,1289,11.68
-115.101,49.488,MOUF,Mount Fernie Provincial Park,PP,250-422-3003,NA,NA,40,RS,BC,SW,Fernie,NA,NA,TRUE,NA,NA,3.22,CA001152850,1001,2.54
-106.143,38.428,OHAV,Ohaver Lake,NF,719-539-3591/719-545-8737,mid may-late sep,NA,35,NH ND 35ft VT DW NS RS,CO,SW,Poncha Springs,vault,TRUE,TRUE,FALSE,2823,11.1,USS0006L03S,3280,18.52
-106.382,36.609,TROU,Trout Lakes,NF,505-684-2489/505-758-6200,mid may-mid sep,NA,12,NH ND 16ft VT NW NS NR,NM,N,Canjilon,vault,FALSE,FALSE,FALSE,2808,15.13,USS0006N04S,2835,12.31
-106.323,36.885,LOWL,Lower Lagunitas,NF,505-758-8678/505-758-6200,NA,NA,13,VT NW NR,NM,NE,Tierra Amarilla,vault,FALSE,FALSE,NA,3198,28.81,USS0006N15S,2774,8.74
-106.321,36.886,UPPL,Upper Lagunitas,NF,505-758-8678/505-758-6200,NA,NA,13,NH ND VT NW NS NR,NM,NA,NA,vault,FALSE,FALSE,FALSE,3223,NA,USS0006N15S,2774,8.61
-106.128,39.329,KITE,Kite Lake,NF,719-836-2031/719-545-8737,mid may-mid sep,NA,5,NH ND VT NW NS NR,CO,NW,Alma,vault,FALSE,FALSE,FALSE,3675,7.56,USS0006K16S,3398,3.57
-107.23,43.45,GRAV,Grave Springs,BLM,307-261-7600,NA,NA,12,NH ND VT NW NS NR,WY,N,Arminto,vault,FALSE,FALSE,FALSE,2577,30.26,USS0007F06S,2606,2.36
-107.221,43.443,BUFF,Buffalo Creek,BLM,307-261-7600,NA,NA,4,NH ND VT NW NS NR,WY,N,Arminto,vault,FALSE,FALSE,FALSE,2498,29.45,USS0007F06S,2606,3.37
-106.275,37.073,ASPD,Aspen Glade,NF,719-274-8971/719-852-5941,mid may-mid sep,NA,32,NH ND 22ft VT DW NS RS,CO,W,Antonito,vault,TRUE,TRUE,FALSE,2603,23.66,USS0006M22S,3060,16.64
-107.844,32.887,GALL,Gallinas - Lower,NF,505-388-8201/505-388-8201,NA,NA,12,NH ND VT NW NS NR N$,NM,E,Mimbres,vault,FALSE,FALSE,FALSE,2032,13.04,USS0007S03S,2816,13.86
-112.26,48.301,LAKF,Lake Frances City Park Campground,CP,406-279-3361,NA,NA,NA,E DP NS L$,MT,SW,Valier,NA,NA,NA,FALSE,1165,1.13,USC00241974,1082,27.02
-106.104,39.21,FOUR,Fourmile,NF,719-836-2031/719-545-8737,mid may-mid sep,NA,14,NH ND 22ft VT DW NS NR,CO,W,Fairplay,vault,TRUE,FALSE,FALSE,3302,8.85,USC00052816,3046,9.63
-106.131,39.726,BLUR,Blue River,NF,970-468-5400/970-945-2521,mid may-mid sep,NA,24,NH ND 32ft VT DW NS NR,CO,NW,Silverthorne,vault,TRUE,FALSE,FALSE,2588,11.91,USS0006K14S,2865,2.57
-120.841,50.599,TUNK,Tunkwa Lake Provincial Park,PP,250-828-9533,NA,NA,275,NR,BC,N,Logan Lake,NA,NA,FALSE,NA,1166,12.07,CA001163780,345,29.85
-106.775,42.519,FREM,Fremont Canyon - Alcova Reservoir,CP,307-235-9311,NA,NA,NA,NH DP VT NW NS NR L$,WY,SW,Alcova,vault,FALSE,FALSE,FALSE,1679,5.95,USC00487105,1804,8.28
-113.954,49.1,CRAN,Crandell - Waterton Lakes National Park,CNP,NA,NA,NA,129,NH NR,AB,NW,Waterton Park,NA,NA,FALSE,NA,1384,3.38,CA003056214,1289,10.69
-106.776,42.526,WEST,Westside - Alcova Reservoir,CP,307-235-9311,NA,NA,NA,NH DP VT NW NS NR L$,WY,SW,Alcova,vault,FALSE,FALSE,FALSE,1679,5.63,USC00487105,1804,8.73
-107.823,32.9,GALU,Gallinas - Upper,NF,505-388-8201/505-388-8201,NA,NA,10,NH ND VT NW NS NR N$,NM,E,Mimbres,vault,FALSE,FALSE,FALSE,2128,15.45,USS0007S03S,2816,12.97
-107.817,32.909,RAIL,Railroad Canyon,NF,NA,NA,NA,6,NH ND VT NW NS NR N$,NM,E,Mimbres,vault,FALSE,FALSE,FALSE,2173,16.25,USS0007S03S,2816,12.25
-108.756,45.654,RIVL,Riverside City Park - Laurel,CP,406-628-4796,NA,NA,NA,E DP FT DW SH,MT,SE,Laurel,flush,TRUE,NA,TRUE,996,2.09,USC00240801,971,18.01
-109.429,46.328,DEAD,Deadmans Basin - FAS,SFW,NA,NA,Fish/Wildlife sites may have few facilitiies,20,NH ND VT NW NS NR N$,MT,W,Ryegate,vault,FALSE,FALSE,FALSE,1193,13.52,USC00247261,1112,13.71
-106.427,36.247,RIAN,Riana - Abiquiu Reservoir,COE,505-685-4371,mid apr-mid oct,NA,53,E DP FTVT DW SH RS L$,NM,NW,Abiquiu,flush_and_vault,TRUE,TRUE,TRUE,1970,10.78,USC00290041,1945,0.75
-106.086,39.202,HOR2,Horseshoe,NF,719-836-2031/719-545-8737,mid may-late sep,NA,19,NH ND 25ft VT DW NS RS,CO,W,Fairplay,vault,TRUE,TRUE,FALSE,3216,7.72,USC00052816,3046,8.28
-107.804,32.909,IROC,Iron Creek,NF,505-388-8201/505-388-8201,NA,NA,15,NH ND 17ft VT NW NS NR N$,NM,E,Mimbres,vault,FALSE,FALSE,FALSE,2215,17.38,USS0007S03S,2816,12.79
-106.762,42.534,OAKI,Oakie Beach - Alcova Reservoir,CP,307-235-9311,NA,no shade,NA,NH ND VT NW NS NR L$,WY,SW,Alcova,vault,FALSE,FALSE,FALSE,1692,4.18,USC00487105,1804,10.18
-106.344,36.549,CANJ,Canjilon Lakes,NF,505-684-2489/505-758-6200,mid jun-mid sep,2 campgrounds,4,NH ND 22ft VT NW NS NR,NM,E,Cebolla,vault,FALSE,FALSE,FALSE,3007,12.71,USS0006N04S,2835,4.83
-106.305,41.075,PELT,Pelton Creek,NF,307-745-2300/307-745-2300,NA,NA,16,NH ND 30ft VT DW NS NR L$,WY,SW,Laramie,vault,TRUE,FALSE,FALSE,2519,65.34,USS0006H24S,2918,19.38
-106.073,38.754,RUBY,Ruby Mountain - Arkansas Headwaters State Rec Area,SP,719-539-7289,early apr-late dec,NA,NA,NH ND 40ft NS RS,CO,SE,Buena Vista,NA,NA,TRUE,FALSE,2344,10.94,USC00051071,2422,9.17
-106.36,41.312,SILV,Silver Lake,NF,307-326-5258/307-745-2300,NA,NA,17,NH ND 32ft NS NR L$,WY,W,Centennial,NA,NA,FALSE,FALSE,3180,18.35,USS0006H20S,3088,2.61
-106.133,40.053,HOTS,Beaver Creek Unti - Hot Sulphur State Wildlife Area,SP,303-297-1192,NA,NA,10,NR,CO,E,Parshall,NA,NA,FALSE,NA,2315,3.7,USC00059096,2322,6.29
-106.747,42.523,COTT,Cottonwood - Alcova Reservoir,CP,307-235-9311,NA,NA,5,NH ND VT NW NS NR L$,WY,SW,Alcova,vault,FALSE,FALSE,FALSE,1683,4.02,USC00487105,1804,10.4
-106.235,37.065,MOGO,Mogote,NF,719-274-8971/719-852-5941,mid may-mid sep,NA,59,NH ND 22ft VT DW NS RS,CO,W,Antonito,vault,TRUE,TRUE,FALSE,2569,20.12,USS0006M22S,3060,19.77
-106.525,35.815,LASC,Las Conchas,NF,NA,NA,NA,9,NH ND VT NW NS NR,NM,E,Jemez Springs,vault,FALSE,FALSE,FALSE,2571,15.93,USW00003062,2657,4.82
-121.803,50.669,KWOT,Kwotlenemo Lake,SF,NA,NA,NA,23,NH ND PT NW NS NR L$,BC,E,Lillooet,pit,FALSE,FALSE,FALSE,914,9.66,CA001160515,327,37.1
-107.976,32.59,CITY,City of Rocks State Park,SP,575-536-2800,all year,NA,55,NH ND 40ft FT DW SH RS PA,NM,NW,Deming,flush,TRUE,TRUE,TRUE,1607,41.2,USW00093063,1639,18.53
-107.781,32.913,WRIG,Wrights Cabin,NF,NA,NA,shelters provided,8,NH ND VT NW NS NR,NM,E,Mimbres,vault,FALSE,FALSE,FALSE,2316,19.63,USS0007S03S,2816,13.6
-118.529,50.377,SUGL,Sugar Lake Two Mile,SF,NA,NA,2wd OK-RVs can access,50,NH ND PT NW NS NR L$,BC,NA,NA,pit,FALSE,FALSE,FALSE,610,NA,CA001128584,1586,37.08
-113.685,49.025,BELL,Belly River - Waterton Lakes National Park,CNP,NA,NA,NA,24,NH NR,AB,E,Waterton Park,NA,NA,FALSE,NA,1380,17.86,CA003056214,1289,15.42
-117.458,50.182,BEAL,Beaver Lake,SF,NA,NA,2wd OK,8,NH ND PT NW NS NR N$,BC,N,New Denver,pit,FALSE,FALSE,FALSE,884,22.05,CA001145460,568,21.27
-106.078,39.604,HEAT,Heaton Bay,NF,970-468-5400/970-945-2521,early jun-late sep,NA,81,E ND 90ft VT DW NS RS,CO,NE,Frisco,vault,TRUE,TRUE,FALSE,2759,3.7,USC00052281,2763,4.41
-106.071,39.584,PEAK,Peak One,NF,970-468-5400/970-945-2521,early jun-late aug,NA,74,NH DP 32ft FT DW NS RS,CO,NE,Frisco,flush,TRUE,TRUE,FALSE,2763,2.41,USC00052281,2763,5.59
-106.096,39.9,HOR1,Horseshoe,NF,970-638-4516/307-745-2300,mid jun-mid sep,NA,7,NH ND 35ft VT DW NS NR L$,CO,S,Parshall,vault,TRUE,FALSE,FALSE,2574,18.67,USS0006K12S,2725,12.46
-106.052,38.653,HECL,Hecla Junction - Arkansas Headwaters State Rec Area,SP,719-539-7289,early apr-late dec,steep road,NA,NH ND NS RS,CO,N,Salida,NA,NA,TRUE,FALSE,2263,13.84,USC00051071,2422,20.16
-106.069,39.588,PINC,Pine Cove,NF,970-468-5400/970-945-2521,mid may-mid sep,NA,56,NH DP 32ft VT DW NS NR,CO,NE,Frisco,vault,TRUE,FALSE,FALSE,2755,2.9,USC00052281,2763,5.13
-107.404,33.575,SPRT,Springtime,NF,505-854-2281/505-346-3804,mid mar-mid nov,NA,6,NH ND VT NW NS NR,NM,N,Monticello,vault,FALSE,FALSE,FALSE,2264,20.28,USW00093045,1478,39.59
-108.216,45.098,BARR,Barrys Landing  - Bighorn Canyon National Rec Area,NP,406-666-2412,NA,NA,NA,NR,MT,NA,NA,NA,NA,FALSE,NA,1315,NA,USC00249240,1007,32.34
-106.103,40.079,PION,Pioneer Park,CP,NA,NA,NA,18,NH ND NS,CO,NA,Hot Sulphur Sp,NA,NA,NA,FALSE,2339,NA,USC00059096,2322,9.76
-106.713,42.533,BLAC,Black Beach - Alcova Reservoir,CP,307-235-9311,NA,NA,200,NH ND NS NR L$,WY,S,Alcova,NA,NA,FALSE,FALSE,1676,2.09,USC00487105,1804,13.36
-106.371,41.513,BOWR,Bow River,NF,307-326-5258/307-745-2300,NA,NA,13,NH ND 32ft VT DW NS NR L$,WY,S,Elk Mountain,vault,TRUE,FALSE,FALSE,2621,19.63,USS0006H23S,3063,9.61
-119.494,50.532,BOLE,Bolean Lake,SF,NA,NA,2wd OK-RVs can access,5,NH ND PT NW NS NR N$,BC,NA,NA,pit,FALSE,FALSE,FALSE,1463,NA,CA001167337,419,10.4
-116.936,50.094,LOST,Lost Ledge - Kootenay Lake Provincial Park,PP,250-825-4212,NA,NA,NA,NR,BC,E,New Denver,NA,NA,FALSE,NA,582,33.15,CA001142574,549,15.65
-107.97,44.804,FIVE,Five Springs Falls,BLM,NA,NA,NA,19,NH ND 25ft VT DW NS NR,WY,E,Lovell,vault,TRUE,FALSE,FALSE,2e3,33.31,USS0007E21S,2859,10.29
-106.043,39.6,PROS,Prospector,NF,970-468-5400/970-945-2521,early jun-late aug,NA,107,NH ND 32ft VT DW NS RS,CO,S,Dillon,vault,TRUE,TRUE,FALSE,2786,3.38,USC00052281,2763,2.97
-115.729,49.781,WASA,Wasa Lake Provincial Park,PP,250-422-3003,NA,NA,104,RS,BC,N,Wasa,NA,NA,TRUE,NA,NA,1.45,CA001158730,970,7.95
-106.584,42.242,PRIO,Prior Flat,BLM,NA,NA,NA,15,NH ND VT NW NS NR,WY,NW,Medicine Bow,vault,FALSE,FALSE,FALSE,2344,49.73,USC00485525,1840,23.02
-120.707,50.656,DUFF,Duffy Lake,SF,NA,NA,2wd OK-RVs can access,50,NH ND PT NW NS NR L$,BC,SE,Savona,pit,FALSE,FALSE,FALSE,1189,14.48,CA001163780,345,18.81
-126.743,50.34,BONA,Bonanza S,SF,NA,NA,2wd OK,13,NH ND PT NW NS NR N$,BC,NA,NA,pit,FALSE,FALSE,FALSE,NA,NA,CA001039035,103,32.39
-118.492,50.407,SUGA,Sugar Creek,SF,NA,NA,2wd OK,18,NH ND PT NW NS NR L$,BC,NE,Cherryville,pit,FALSE,FALSE,FALSE,610,20.28,CA001128584,1586,39.94
-106.702,42.567,GRAR,Gray Reef Reservoir,BOR,NA,NA,NA,NA,NH ND VT NW NS NR,WY,SW,Casper,vault,FALSE,FALSE,FALSE,1624,46.03,USC00487105,1804,16.3
-106.273,41.218,HOLM,Holmes,NF,307-745-2300/307-745-2300,NA,NA,13,22ft DW NR,WY,W,Laramie,NA,TRUE,FALSE,NA,2935,57.94,USS0006H24S,2918,4.36
-106.031,39.623,LOWR,Lowry,NF,970-468-5400/970-945-2521,early jun-late aug,NA,24,E ND 25ft VT DW NS RS,CO,SE,Dillon,vault,TRUE,TRUE,FALSE,2769,1.29,USC00052281,2763,0.5
-106.255,41.157,BOBB,Bobbie Thomson,NF,307-745-2300/307-745-2300,NA,NA,16,NH ND 25ft VT DW NS NR L$,WY,SE,Saratoga,vault,TRUE,FALSE,FALSE,2658,56.65,USS0006H24S,2918,9.45
-106.237,36.704,HOPE,Hopewell Lake,NF,505-758-8678/505-758-6200,mid may-mid sep,NA,21,NH ND 16ft VT NW NS NR,NM,W,Tres Piedras,vault,FALSE,FALSE,FALSE,2989,24.94,USS0006N14S,3048,2.72
-106.295,41.355,SUGA,Sugarloaf,NF,307-745-2300/307-745-2300,NA,NA,16,NH ND 25ft VT DW NS RS L$,WY,NW,Centennial,vault,TRUE,TRUE,FALSE,3285,14.32,USS0006H27S,3200,5.37
-118.73,50.456,MABL,Mable Lake Provincial Park,PP,250-547-6862,NA,NA,81,NR,BC,NE,Lumby,NA,NA,FALSE,NA,NA,28.32,CA001128584,1586,24.82
-106.079,40.255,DENV,Denver Creek,NF,970-887-4100/970-295-6600,NA,NA,22,NH ND 32ft FT DW NS NR,CO,NW,Granby,flush,TRUE,FALSE,FALSE,2625,22.21,USS0006J05S,2908,10.59
-106.029,39.796,SOF1,South Fork,NF,NA,NA,NA,21,NH ND 35ft VT DW NS NR,CO,SE,Parshall,vault,TRUE,FALSE,FALSE,2738,31.54,USS0006K12S,2725,0.45
-107.131,34.024,WATE,Water Canyon,NF,505-854-2281/505-346-3804,mid mar-mid nov,NA,16,NH ND 22ft VT NW NS NR,NM,SE,Magdalena,vault,FALSE,FALSE,FALSE,2081,14.64,USC00291138,1375,32.97
-126.248,50.439,JUNC,Junction Pool,SF,NA,NA,2wd OK-swimming,8,NH ND PT NW NS NR N$,BC,NA,NA,pit,FALSE,FALSE,FALSE,NA,NA,CA001022795,8,17.66
-106.251,41.216,ROBR,Rob Roy,NF,307-745-2300/307-745-2300,NA,NA,65,NH ND 30ft VT DW NS NR L$,WY,W,Laramie,vault,TRUE,FALSE,FALSE,2885,56.17,USS0006H24S,2918,3.19
-106.176,36.957,LOSP,Los Pinos,NF,505-758-8678/505-758-6200,mid jun-mid sep,NA,5,NH ND NW NS NR,NM,NW,Tres Piedras,NA,FALSE,FALSE,FALSE,2573,39.27,USS0006N15S,2774,11.79
-106.023,39.789,SUGA,Sugar Loaf,NF,NA,mid jun-mid sep,NA,11,NH ND 35ft VT DW NS NR,CO,S,Hot Sulphur Springs,vault,TRUE,FALSE,FALSE,2760,32.35,USS0006K12S,2725,1.36
-105.987,39.032,BUFS,Buffalo Springs,NF,719-836-2031/719-545-8737,early jun-mid sep,NA,18,NH ND 25ft VT DW NS RS L$,CO,S,Fairplay,vault,TRUE,TRUE,FALSE,2810,21.4,USS0006K43S,3158,8.06
-107.701,32.918,KING,Kingston,NF,505-894-6677/505-388-8201,NA,NA,5,NH ND VT NW NS NR N$,NM,W,Hillsboro,vault,FALSE,FALSE,FALSE,1877,12.55,USC00294009,1605,12.67
-107.142,43.577,MIDP,Middle Fork Powder River,BLM,NA,NA,30 miles on gravel road,5,NH VT DW NR,WY,NA,NA,vault,TRUE,FALSE,NA,2286,NA,USS0007F02S,2365,6.64
-113.792,49.137,CROO,Crooked Creek,CP,403-653-1100,early may-late sep,big rigs OK,80,WES,AB,NA,Waterton Park Gate,NA,NA,NA,NA,NA,NA,CA003056214,1289,1.85
-113.475,49.009,POLI,Police Outpost Provincial Park,PP,NA,NA,NA,NA,NR,AB,SW,Aetna,NA,NA,FALSE,NA,1410,21.08,CA003031402,1354,6.78
-106.057,40.228,SAWG,Sawmill Gulch,NF,970-887-4100/970-295-6600,NA,NA,5,NH ND 32ft VT DW NS NR L$,CO,NW,Granby,vault,TRUE,FALSE,FALSE,2602,18.67,USS0005J12S,2658,11.66
-116.955,50.143,DAVI,Davis Creek - Kootenay Lake Provincial Park,PP,250-825-4212,NA,NA,NA,NR,BC,SW,Argenta,NA,NA,FALSE,NA,573,3.22,CA001142574,549,10.08
-107.541,44.297,MEDI,Medicine Lodge Archaeological Site,SP,307-469-2234,all year,NA,25,NH VT DW L$,WY,NE,Hyattville,vault,TRUE,NA,NA,1470,7.56,USS0007E23S,2920,24.23
-106.273,41.458,DEEP,Deep Creek,NF,307-326-5258/307-745-2300,mid jun-mid oct,NA,12,NH ND 22ft VT DW NS NR L$,WY,E,Saratoga,vault,TRUE,FALSE,FALSE,3095,44.42,USS0006H23S,3063,0.63
-106.247,41.373,BROO,Brooklyn Lake,NF,307-745-2300/307-745-2300,early june - late aug,NA,19,NH ND 30ft VT DW NS RS L$,WY,NW,Centennial,vault,TRUE,TRUE,FALSE,3233,12.07,USS0006H27S,3200,8.65
-114.298,49.367,BEAM,Beaver Mines Lake Rec Area,PP,403-563-5395,NA,NA,97,NR,AB,NA,NA,NA,NA,FALSE,NA,NA,NA,CA003050602,1257,13.86
-113.638,49.105,PAYN,Payne Lake Provincial Rec Area,PP,403-382-4097,NA,NA,46,NW,AB,SW,Mountain View,NA,FALSE,NA,NA,1341,4.18,CA003056214,1289,13.42
-106.254,36.402,ELRI,El Rito,NF,505-581-4554/505-758-6200,NA,NA,8,VT NW NR,NM,NW,El Rito,vault,FALSE,FALSE,NA,2330,8.69,USS0006N04S,2835,13.37
-106.558,35.329,CORO,Coronado,CP,505-867-3311,NA,NA,NA,E DP FT DW SH,NM,N,Bernalillo,flush,TRUE,NA,TRUE,1550,3.22,USC00294366,1642,6.74
-105.951,39.372,SELK,Selkirk,NF,719-836-2031/719-545-8737,mid may-mid sep,NA,15,NH ND 25ft VT NW NS NR L$,CO,N,Fairplay,vault,FALSE,FALSE,FALSE,3207,16.9,USS0005K28S,3231,8.33
-106.233,41.358,NASH,Nash Fork,NF,307-745-2300/307-745-2300,NA,NA,27,NH ND 30ft VT DW NS NR L$,WY,NW,Centennial,vault,TRUE,FALSE,FALSE,3104,10.14,USS0006H27S,3200,10.09
-109.941,46.958,ACKL,Ackley Lake State Park,SP,406-454-5858,NA,NA,25,NH ND 24ft VT NW NS NR,MT,SW,Hobson,vault,FALSE,FALSE,FALSE,1312,7.08,USC00245761,1311,11.05
-107.86,44.806,BALD,Bald Mountain,NF,307-548-6541/307-674-2600,mid jun-late aug,NA,15,NH ND VT DW NS RS PA,WY,E,Lovell,vault,TRUE,TRUE,FALSE,2773,41.84,USS0007E21S,2859,1.72
-115.625,49.826,LAZY,Lazy Lake,SF,NA,NA,2wd OK-RVs can access,13,NH ND PT NW NS NR L$,BC,NA,NA,pit,FALSE,FALSE,FALSE,914,NA,CA001158730,970,1.19
-106.156,41.069,MILL,Miller Lake,NF,307-745-2300/307-745-2300,NA,NA,7,NH ND 25ft VT DW NS NR L$,WY,SW,Laramie,vault,TRUE,FALSE,FALSE,2785,54.4,USC00054054,2365,17.26
-114.339,49.403,CASR,Castle River Bridge Rec Area,PP,403-563-5395,NA,NA,30,NH NR,AB,NA,NA,NA,NA,FALSE,NA,NA,NA,CA003050602,1257,13.33
-106.15,41.071,EVAN,Evans Creek,NF,307-745-2300/307-745-2300,NA,NA,10,NH ND NS NR,WY,SW,Laramie,NA,NA,FALSE,FALSE,1311,53.91,USC00054054,2365,17.03
-106.676,34.942,ISLE,Isleta Lake RV,RES,505-244-8102,NA,NA,50,E DP FT DW SH,NM,S,Albequerque,flush,TRUE,NA,TRUE,1494,19.79,USC00290231,1510,8.99
-107.859,44.831,PORC,Porcupine,NF,307-548-6541/307-674-2600,mid jun-mid sep,NA,16,NH ND VT DW NS NR,WY,E,Lovell,vault,TRUE,FALSE,FALSE,2692,41.84,USS0007E21S,2859,3.76
-106.032,40.517,ASP1,Aspen,NF,970-723-8204/307-745-2300,NA,NA,7,22ft VT DW NR,CO,S,Gould,vault,TRUE,FALSE,NA,2737,1.13,USC00053446,2743,2.4
-106.109,36.884,LAGL,Laguna Larga,NF,505-758-8678/505-758-6200,NA,NA,7,NH ND NS NR,NM,NW,Tres Piedras,NA,NA,FALSE,FALSE,2749,29.29,USS0006N15S,2774,11.11
